,index,pose,keypoints
541,541,GRAB,"[0.0, 0.0, 0.0, 0.4338235294117647, -0.014705882352941176, -7.43697723455525e-05, 0.8088235294117647, -0.11029411764705882, -4.3083473034708755e-05, 1.0, -0.3088235294117647, -2.929658109372761e-05, 0.9485294117647058, -0.49264705882352944, -7.892044009050846e-06, 0.6617647058823529, -0.5, 0.0002683143818888358, 0.8014705882352942, -0.7279411764705882, 0.00022304620182091091, 0.8308823529411765, -0.7867647058823529, 0.00011936233350737398, 0.7941176470588235, -0.7205882352941176, 6.778732598763448e-05, 0.4632352941176471, -0.6029411764705882, 0.00027445256462708386, 0.5882352941176471, -0.8897058823529411, 0.0002515306890696051, 0.6176470588235294, -0.9485294117647058, 0.00012336914344585385, 0.5735294117647058, -0.8455882352941176, 4.25210581353246e-05, 0.2647058823529412, -0.6691176470588235, 0.00024647705886133724, 0.35294117647058826, -0.9191176470588235, 0.00021745521218301012, 0.38235294117647056, -0.9705882352941176, 0.00012483422342308571, 0.35294117647058826, -0.8529411764705882, 7.15059395249916e-05, 0.029411764705882353, -0.6911764705882353, 0.00020527495097866222, 0.08823529411764706, -0.8823529411764706, 0.00019587192108365813, 0.11764705882352941, -0.9264705882352942, 0.00017252171931737755, 0.11764705882352941, -0.8602941176470589, 0.00016369601354719354]"
542,542,GRAB,"[0.0, 0.0, 0.0, 0.4444444444444444, -0.022222222222222223, -1.6045802566690395e-05, 0.8074074074074075, -0.1037037037037037, 6.0873127455562534e-05, 1.0, -0.2740740740740741, 0.00011160673154454006, 0.9777777777777777, -0.45925925925925926, 0.00016818638540809372, 0.6296296296296297, -0.45185185185185184, 0.0004226549776368066, 0.7777777777777778, -0.6592592592592592, 0.0004504266028906959, 0.8074074074074075, -0.725925925925926, 0.00037063866641515403, 0.7703703703703704, -0.6888888888888889, 0.0003220600806756651, 0.43703703703703706, -0.5555555555555556, 0.00042338002950785905, 0.562962962962963, -0.8148148148148148, 0.0004632796270731921, 0.5777777777777777, -0.8740740740740741, 0.0003227287564868675, 0.5407407407407407, -0.8, 0.00021916554821591153, 0.22962962962962963, -0.6296296296296297, 0.00039372282787334604, 0.32592592592592595, -0.8592592592592593, 0.0004315142422666651, 0.34814814814814815, -0.9111111111111111, 0.0003361582072548791, 0.32592592592592595, -0.8074074074074075, 0.0002632213003961523, 0.0, -0.6444444444444445, 0.00035432586855087587, 0.07407407407407407, -0.8222222222222222, 0.0004112642540727999, 0.0962962962962963, -0.8666666666666667, 0.0004065844064261573, 0.0962962962962963, -0.8148148148148148, 0.00039619018421961774]"
543,543,GRAB,"[0.0, 0.0, 0.0, 0.44776119402985076, -0.022388059701492536, -8.018154835808537e-07, 0.7910447761194029, -0.07462686567164178, 7.93023047067996e-05, 1.0, -0.23880597014925373, 0.00013266940263836612, 0.9626865671641791, -0.417910447761194, 0.00019191475150467225, 0.6268656716417911, -0.40298507462686567, 0.0004558258813280438, 0.7761194029850746, -0.6044776119402985, 0.0005125416468789989, 0.8134328358208955, -0.6716417910447762, 0.00044257232707104946, 0.7835820895522388, -0.6567164179104478, 0.00039039324228610047, 0.44029850746268656, -0.5074626865671642, 0.000452037900510007, 0.5671641791044776, -0.746268656716418, 0.0005179658363576025, 0.5895522388059702, -0.8208955223880597, 0.00037979754365368936, 0.5522388059701493, -0.7761194029850746, 0.00026676192194834944, 0.23134328358208955, -0.582089552238806, 0.00042087345630542036, 0.3358208955223881, -0.7910447761194029, 0.0004822644333802712, 0.35074626865671643, -0.8507462686567164, 0.00039943082435084295, 0.3283582089552239, -0.7686567164179104, 0.00032507725487171196, 0.007462686567164179, -0.5970149253731343, 0.00038007399355464386, 0.08208955223880597, -0.7611940298507462, 0.00046019670327374665, 0.11194029850746269, -0.8059701492537313, 0.0004711530044469141, 0.11194029850746269, -0.7761194029850746, 0.0004641966364293616]"
544,544,GRAB,"[0.0, 0.0, 0.0, 0.4632352941176471, -0.022058823529411766, 8.321746803286555e-06, 0.8088235294117647, -0.08088235294117647, 0.00010008124078181629, 1.0, -0.2426470588235294, 0.00016476103205613246, 0.9558823529411765, -0.41911764705882354, 0.0002352995819044716, 0.6397058823529411, -0.3897058823529412, 0.0004926576190589357, 0.7941176470588235, -0.5735294117647058, 0.0005665991531153188, 0.8235294117647058, -0.6397058823529411, 0.0005027958322551573, 0.7867647058823529, -0.6397058823529411, 0.0004510414972040835, 0.45588235294117646, -0.4852941176470588, 0.0004915899946863413, 0.5882352941176471, -0.7132352941176471, 0.0005723679842772105, 0.6102941176470589, -0.7867647058823529, 0.00042837595448934747, 0.5735294117647058, -0.75, 0.00030714972155219386, 0.25, -0.5661764705882353, 0.00046331542480678134, 0.3602941176470588, -0.7573529411764706, 0.0005382324370845528, 0.38235294117647056, -0.8161764705882353, 0.00044656928620078, 0.36764705882352944, -0.7426470588235294, 0.00036203565615225257, 0.029411764705882353, -0.5735294117647058, 0.0004261655973176998, 0.11764705882352941, -0.7205882352941176, 0.0005188839366785119, 0.14705882352941177, -0.7720588235294118, 0.0005258996444167712, 0.14705882352941177, -0.7426470588235294, 0.0005114168661936494]"
545,545,GRAB,"[0.0, 0.0, 0.0, 0.4740740740740741, -0.022222222222222223, 1.0848193538861409e-05, 0.8222222222222222, -0.1037037037037037, 0.00011556858908016289, 1.0, -0.2962962962962963, 0.00019346507149483236, 0.9407407407407408, -0.45925925925925926, 0.00027720319542389143, 0.6518518518518519, -0.3851851851851852, 0.000519770312991307, 0.8, -0.562962962962963, 0.0006050961280508276, 0.8296296296296296, -0.6444444444444445, 0.0005451121107493388, 0.8148148148148148, -0.6592592592592592, 0.0004910439096312934, 0.4666666666666667, -0.4888888888888889, 0.0005206163126207162, 0.6, -0.7111111111111111, 0.0006084129057746345, 0.6296296296296297, -0.8, 0.00046162708580263154, 0.6074074074074074, -0.7703703703703704, 0.0003354832925376067, 0.2740740740740741, -0.562962962962963, 0.0004929054509908063, 0.3851851851851852, -0.762962962962963, 0.0005677143024271388, 0.4148148148148148, -0.8296296296296296, 0.00046572087629846866, 0.4, -0.7481481481481481, 0.0003737152294074046, 0.05925925925925926, -0.5851851851851851, 0.00045652501099408693, 0.14074074074074075, -0.7407407407407407, 0.0005394706966898058, 0.17777777777777778, -0.7925925925925926, 0.0005330517731528693, 0.18518518518518517, -0.762962962962963, 0.0005095600373412826]"
546,546,GRAB,"[0.0, 0.0, 0.0, 0.49624060150375937, -0.007518796992481203, 5.1272996011190265e-05, 0.8345864661654135, -0.045112781954887216, 0.00019240419397485646, 1.0, -0.19548872180451127, 0.00029464611667696456, 0.9849624060150376, -0.3609022556390977, 0.0004023995503562441, 0.6616541353383458, -0.3157894736842105, 0.0006508950117054446, 0.8270676691729323, -0.46616541353383456, 0.000771158642439795, 0.8721804511278195, -0.5639097744360902, 0.0007275246813000301, 0.8421052631578947, -0.5939849624060151, 0.0006863469469035186, 0.47368421052631576, -0.42857142857142855, 0.0006448020053204445, 0.6240601503759399, -0.631578947368421, 0.0007526317374265887, 0.6541353383458647, -0.7218045112781954, 0.0006013108376388867, 0.6165413533834586, -0.6842105263157895, 0.0004822540889224319, 0.2781954887218045, -0.5112781954887218, 0.0006089681298328229, 0.39849624060150374, -0.6992481203007519, 0.0007063151191167073, 0.42857142857142855, -0.7669172932330827, 0.0006170408058998884, 0.40601503759398494, -0.6917293233082706, 0.0005418842225261804, 0.06015037593984962, -0.5263157894736842, 0.0005654487843915639, 0.16541353383458646, -0.6766917293233082, 0.0006714926179305659, 0.18796992481203006, -0.7368421052631579, 0.0006824808798453569, 0.18796992481203006, -0.7142857142857143, 0.0006773259743827334]"
547,547,GRAB,"[0.0, 0.0, 0.0, 0.4961832061068702, 0.007633587786259542, 5.63538355036248e-05, 0.8244274809160306, -0.015267175572519083, 0.00020514089917096222, 1.0, -0.15267175572519084, 0.00031752284066055315, 1.0, -0.3053435114503817, 0.0004369363955564783, 0.648854961832061, -0.2824427480916031, 0.0006696974246252286, 0.8015267175572519, -0.4198473282442748, 0.0008072098900949384, 0.8549618320610687, -0.5190839694656488, 0.0007824457526812729, 0.8396946564885496, -0.5725190839694656, 0.0007556772384630517, 0.45038167938931295, -0.3969465648854962, 0.0006682476326405249, 0.5954198473282443, -0.5801526717557252, 0.00080330413649698, 0.6335877862595419, -0.6717557251908397, 0.0006899639707180991, 0.5954198473282443, -0.648854961832061, 0.0006019642532932552, 0.2595419847328244, -0.48091603053435117, 0.0006354079189797095, 0.37404580152671757, -0.6564885496183206, 0.0007586020747819631, 0.4122137404580153, -0.7251908396946565, 0.000716605028820918, 0.3969465648854962, -0.6641221374045801, 0.0006774299329169535, 0.03816793893129771, -0.4961832061068702, 0.000592630438919802, 0.13740458015267176, -0.6412213740458015, 0.0007210592247753355, 0.16793893129770993, -0.7022900763358778, 0.0007645086220808313, 0.17557251908396945, -0.6870229007633588, 0.0007875392767004996]"
548,548,GRAB,"[0.0, 0.0, 0.0, 0.4732824427480916, 0.030534351145038167, 2.3864120763593177e-05, 0.816793893129771, -0.015267175572519083, 0.00014430866752294924, 1.0, -0.183206106870229, 0.00023639497153054496, 0.9694656488549618, -0.3511450381679389, 0.00033235618885114735, 0.648854961832061, -0.2824427480916031, 0.0005467254312790606, 0.7938931297709924, -0.42748091603053434, 0.0006542243418699532, 0.8473282442748091, -0.5343511450381679, 0.0006187669719345316, 0.8473282442748091, -0.5801526717557252, 0.0005830915445486627, 0.46564885496183206, -0.40458015267175573, 0.0005466012170193379, 0.6106870229007634, -0.5954198473282443, 0.0006513020649107887, 0.648854961832061, -0.7022900763358778, 0.000537655174084891, 0.6183206106870229, -0.6870229007633588, 0.0004466088801291682, 0.2748091603053435, -0.4961832061068702, 0.0005181795270285152, 0.3969465648854962, -0.6793893129770993, 0.0006072293781948983, 0.4351145038167939, -0.7557251908396947, 0.000552739130439338, 0.4122137404580153, -0.6793893129770993, 0.0005042879479428813, 0.061068702290076333, -0.5267175572519084, 0.0004801469293156272, 0.16030534351145037, -0.6793893129770993, 0.0005681209962683398, 0.19083969465648856, -0.7404580152671756, 0.0005908646044737129, 0.183206106870229, -0.7099236641221374, 0.0006003330980445212]"
549,549,GRAB,"[0.0, 0.0, 0.0, 0.48120300751879697, 0.015037593984962405, 2.4338359658689735e-05, 0.8195488721804511, -0.015037593984962405, 0.0001493704092414427, 1.0, -0.16541353383458646, 0.0002456965149301903, 0.9849624060150376, -0.3383458646616541, 0.00034880333519982516, 0.6616541353383458, -0.2631578947368421, 0.0005891379459416628, 0.8120300751879699, -0.39097744360902253, 0.0007117899079028497, 0.8571428571428571, -0.49624060150375937, 0.0006827189748405185, 0.8421052631578947, -0.5639097744360902, 0.0006491843597289883, 0.46616541353383456, -0.39097744360902253, 0.00059285488934908, 0.6090225563909775, -0.556390977443609, 0.0007156025324505642, 0.6466165413533834, -0.6616541353383458, 0.0006056616531235502, 0.6165413533834586, -0.6691729323308271, 0.0005150505488933149, 0.2706766917293233, -0.47368421052631576, 0.0005658016631434407, 0.39097744360902253, -0.6390977443609023, 0.0006693594115973983, 0.42857142857142855, -0.7218045112781954, 0.0006260187120322566, 0.41353383458646614, -0.6691729323308271, 0.0005843235264103783, 0.06015037593984962, -0.49624060150375937, 0.0005275655636170425, 0.15789473684210525, -0.6390977443609023, 0.0006290069550456529, 0.19548872180451127, -0.6992481203007519, 0.0006634397292452318, 0.19548872180451127, -0.6917293233082706, 0.0006808193008659149]"
550,550,GRAB,"[0.0, 0.0, 0.0, 0.46564885496183206, 0.030534351145038167, 2.215541216093892e-05, 0.8091603053435115, 0.007633587786259542, 0.00014431946832100672, 1.0, -0.15267175572519084, 0.00023983451814437457, 0.9770992366412213, -0.3282442748091603, 0.00034056904092385386, 0.6335877862595419, -0.2595419847328244, 0.0005807901486579225, 0.7862595419847328, -0.3893129770992366, 0.0007035437533357198, 0.8396946564885496, -0.48854961832061067, 0.0006694088898935828, 0.8320610687022901, -0.5572519083969466, 0.0006293298850016266, 0.45038167938931295, -0.3816793893129771, 0.0005832947381063709, 0.5877862595419847, -0.549618320610687, 0.0007051473344038897, 0.6335877862595419, -0.648854961832061, 0.0005892785211949385, 0.6106870229007634, -0.6717557251908397, 0.0004904846187249832, 0.2595419847328244, -0.48091603053435117, 0.0005563173801327916, 0.37404580152671757, -0.6335877862595419, 0.0006668587438416371, 0.4122137404580153, -0.7175572519083969, 0.0006332935938791901, 0.40458015267175573, -0.6870229007633588, 0.0005922179743017386, 0.04580152671755725, -0.5038167938931297, 0.0005169415735499987, 0.1450381679389313, -0.648854961832061, 0.0006329685551913167, 0.17557251908396945, -0.7175572519083969, 0.0006830741078282567, 0.1984732824427481, -0.7251908396946565, 0.0007062012218730577]"
551,551,GRAB,"[0.0, 0.0, 0.0, 0.44776119402985076, 0.03731343283582089, 1.2473062879092059e-05, 0.8059701492537313, 0.0, 0.00011951191503313302, 1.0, -0.14925373134328357, 0.0002027142304997505, 0.9776119402985075, -0.31343283582089554, 0.00029267490368428765, 0.6492537313432836, -0.291044776119403, 0.0005236683398055165, 0.7985074626865671, -0.43283582089552236, 0.0006225155261929914, 0.8507462686567164, -0.5149253731343284, 0.0005802643956547912, 0.8283582089552238, -0.5447761194029851, 0.0005410702828165869, 0.47761194029850745, -0.41044776119402987, 0.0005302379726488757, 0.6194029850746269, -0.5970149253731343, 0.0006282550309146187, 0.6492537313432836, -0.6716417910447762, 0.0005069494037500627, 0.6194029850746269, -0.6492537313432836, 0.0004094050959434641, 0.291044776119403, -0.5074626865671642, 0.000509301785570172, 0.41044776119402987, -0.6716417910447762, 0.0006061966418345142, 0.44029850746268656, -0.7313432835820896, 0.0005543568920748117, 0.4253731343283582, -0.664179104477612, 0.0005031171920599002, 0.08955223880597014, -0.5298507462686567, 0.0004773413524713648, 0.1865671641791045, -0.6791044776119403, 0.0005865722573529988, 0.21641791044776118, -0.7313432835820896, 0.0006191455285065768, 0.21641791044776118, -0.7164179104477612, 0.0006296418397299058]"
552,552,GRAB,"[0.0, 0.0, 0.0, 0.45112781954887216, 0.03759398496240601, 2.3086689596002336e-05, 0.8045112781954887, 0.007518796992481203, 0.0001386746363517719, 1.0, -0.12781954887218044, 0.0002275159615980737, 1.0, -0.2932330827067669, 0.0003218438271726666, 0.6466165413533834, -0.2781954887218045, 0.0005577156241660513, 0.8120300751879699, -0.42105263157894735, 0.0006800805987257492, 0.8721804511278195, -0.5037593984962406, 0.0006555094802275422, 0.8646616541353384, -0.5413533834586466, 0.0006270905569965464, 0.47368421052631576, -0.40601503759398494, 0.0005632580158391179, 0.6165413533834586, -0.5939849624060151, 0.0006880929979152034, 0.6616541353383458, -0.6766917293233082, 0.0005853928505015338, 0.6466165413533834, -0.6691729323308271, 0.0004983344407891654, 0.2857142857142857, -0.5112781954887218, 0.0005402110732573101, 0.39849624060150374, -0.6842105263157895, 0.0006608351888498651, 0.44360902255639095, -0.7518796992481203, 0.0006256011131099974, 0.44360902255639095, -0.6992481203007519, 0.0005817329348463547, 0.07518796992481203, -0.5413533834586466, 0.0005056589777293743, 0.17293233082706766, -0.6842105263157895, 0.0006336219712293023, 0.21052631578947367, -0.7443609022556391, 0.000679934276045154, 0.22556390977443608, -0.7368421052631579, 0.0006982923945971683]"
553,553,GRAB,"[0.0, 0.0, 0.0, 0.40601503759398494, 0.03759398496240601, -4.46433110026301e-05, 0.7894736842105263, -0.022556390977443608, 1.4052546753601863e-05, 0.9924812030075187, -0.17293233082706766, 6.140138033348002e-05, 1.0, -0.3383458646616541, 0.00011305142393844552, 0.6616541353383458, -0.41353383458646614, 0.0002946072699582406, 0.8120300751879699, -0.5789473684210527, 0.00032434937148772766, 0.8571428571428571, -0.6466165413533834, 0.0002717352759719531, 0.8421052631578947, -0.6541353383458647, 0.00023795227082759002, 0.48872180451127817, -0.5413533834586466, 0.0003036785479029058, 0.6240601503759399, -0.7518796992481203, 0.00034903558184936614, 0.6616541353383458, -0.8195488721804511, 0.0002587104566713661, 0.631578947368421, -0.7819548872180451, 0.0001928369886147088, 0.3007518796992481, -0.6165413533834586, 0.00028698958348221434, 0.41353383458646614, -0.8270676691729323, 0.00032494191672279504, 0.45112781954887216, -0.8721804511278195, 0.0002799622854942405, 0.43609022556390975, -0.8045112781954887, 0.00024627479343196585, 0.09022556390977443, -0.6390977443609023, 0.0002577845119594371, 0.17293233082706766, -0.8195488721804511, 0.0003043290452103605, 0.21052631578947367, -0.8646616541353384, 0.0003214357463191066, 0.22556390977443608, -0.8345864661654135, 0.00033405817824805676]"
554,554,GRAB,"[0.0, 0.0, 0.0, 0.3712121212121212, 0.022727272727272728, -0.00010462130501546578, 0.7651515151515151, -0.05303030303030303, -0.00010632091932582067, 1.0, -0.2196969696969697, -0.00011191302455867716, 0.9696969696969697, -0.4166666666666667, -0.00011162341145986795, 0.6590909090909091, -0.48484848484848486, 0.00011248532572798722, 0.8181818181818182, -0.7121212121212122, 3.460763109998335e-05, 0.8712121212121212, -0.7575757575757576, -6.776418590316202e-05, 0.8560606060606061, -0.696969696969697, -0.00011615524827436902, 0.49242424242424243, -0.6060606060606061, 0.00012560836635172433, 0.6363636363636364, -0.8712121212121212, 8.04257031945936e-05, 0.6742424242424242, -0.9166666666666666, -1.7525127310720606e-05, 0.6363636363636364, -0.8409090909090909, -7.549439610311414e-05, 0.30303030303030304, -0.6818181818181818, 0.00011005717022269127, 0.4090909090909091, -0.9318181818181818, 6.718431404913983e-05, 0.44696969696969696, -0.9696969696969697, 5.523792769937782e-06, 0.4393939393939394, -0.8712121212121212, -2.6729963336780464e-05, 0.09090909090909091, -0.7196969696969697, 7.930641573580894e-05, 0.16666666666666666, -0.9166666666666666, 5.525758902212953e-05, 0.20454545454545456, -0.9545454545454546, 4.416164253678351e-05, 0.2196969696969697, -0.8939393939393939, 4.6769292829651476e-05]"
