,index,pose,keypoints
793,793,FIST,"[0.0, 0.0, 0.0, -0.35454545454545455, -0.06363636363636363, -0.0001111518042343753, -0.7636363636363637, -0.36363636363636365, -0.00013918491852678018, -0.9363636363636364, -0.7090909090909091, -0.00019390344714700157, -0.8181818181818182, -0.9454545454545454, -0.00020766556696581904, -0.7, -0.7363636363636363, 0.00011462190347515389, -0.8727272727272727, -0.9727272727272728, -0.00014388698840806766, -0.8, -0.7, -0.0002320932775748216, -0.7090909090909091, -0.6090909090909091, -0.00023559759042603384, -0.4909090909090909, -0.7909090909090909, 7.05017072220926e-05, -0.6818181818181818, -1.0, -0.00020407453951634124, -0.5727272727272728, -0.6, -0.0001831179528086192, -0.4818181818181818, -0.5818181818181818, -6.733799194194034e-05, -0.2636363636363636, -0.8090909090909091, -3.600568436209787e-05, -0.43636363636363634, -0.9727272727272728, -0.0003248148048478263, -0.34545454545454546, -0.5909090909090909, -0.00019710575748697258, -0.2545454545454545, -0.5636363636363636, -1.3251295839402454e-05, 0.0, -0.8181818181818182, -0.00015746074400288472, -0.19090909090909092, -0.8909090909090909, -0.00029679022485683244, -0.14545454545454545, -0.6181818181818182, -0.00019431605691383165, -0.05454545454545454, -0.5909090909090909, -6.604780114633451e-05]"
794,794,FIST,"[0.0, 0.0, 0.0, -0.3611111111111111, -0.05555555555555555, -0.00012868480107825958, -0.7777777777777778, -0.3611111111111111, -0.00015377959829213187, -0.9444444444444444, -0.7314814814814815, -0.00020331286900548767, -0.8055555555555556, -0.9814814814814815, -0.000210640652996277, -0.6574074074074074, -0.7314814814814815, 0.00010140120045478953, -0.8333333333333334, -0.9722222222222222, -0.00015227087296796913, -0.75, -0.6574074074074074, -0.00023706134311554352, -0.6666666666666666, -0.5648148148148148, -0.0002444902100991073, -0.46296296296296297, -0.7685185185185185, 6.832389085681607e-05, -0.6388888888888888, -1.0, -0.0002096045566320173, -0.5462962962962963, -0.5925925925925926, -0.0001952464427327422, -0.4537037037037037, -0.5740740740740741, -8.829470350761952e-05, -0.24074074074074073, -0.7870370370370371, -2.7682259914530294e-05, -0.4166666666666667, -0.9907407407407407, -0.00032205475535081234, -0.3333333333333333, -0.5925925925925926, -0.0001943282966478861, -0.23148148148148148, -0.5648148148148148, -9.444508402604393e-06, 0.009259259259259259, -0.7962962962962963, -0.00014054839333149866, -0.17592592592592593, -0.9074074074074074, -0.00028904866605972547, -0.1388888888888889, -0.6388888888888888, -0.00019067456296724045, -0.046296296296296294, -0.5925925925925926, -6.39631035852517e-05]"
795,795,FIST,"[0.0, 0.0, 0.0, -0.3619047619047619, -0.047619047619047616, -0.00012855161889785362, -0.7904761904761904, -0.34285714285714286, -0.00015947623820639344, -0.9714285714285714, -0.6857142857142857, -0.0002163082026310717, -0.8380952380952381, -0.9523809523809523, -0.0002285817037036828, -0.6666666666666666, -0.7047619047619048, 0.00010976421314938177, -0.8666666666666667, -0.9333333333333333, -0.00014182864221895996, -0.7714285714285715, -0.6095238095238096, -0.00022297138103524394, -0.6857142857142857, -0.5428571428571428, -0.00023056128748933025, -0.4857142857142857, -0.7523809523809524, 7.213483853601723e-05, -0.6761904761904762, -0.9809523809523809, -0.000206367176772238, -0.580952380952381, -0.580952380952381, -0.00019033826376818025, -0.47619047619047616, -0.5714285714285714, -8.221616546420375e-05, -0.26666666666666666, -0.780952380952381, -2.855911295791018e-05, -0.4666666666666667, -1.0, -0.00032801537840246704, -0.37142857142857144, -0.5904761904761905, -0.0001961402614922138, -0.26666666666666666, -0.5714285714285714, -6.845298304099179e-06, -0.01904761904761905, -0.8, -0.00014645587851711233, -0.20952380952380953, -0.9047619047619048, -0.00029920345104983426, -0.17142857142857143, -0.638095238095238, -0.00020040188715678855, -0.08571428571428572, -0.6, -7.229620523503399e-05]"
796,796,FIST,"[0.0, 0.0, 0.0, -0.3627450980392157, -0.00980392156862745, -0.00013424413196124382, -0.8137254901960784, -0.3137254901960784, -0.0001512150206179722, -1.0, -0.6862745098039216, -0.00019068859836746764, -0.8431372549019608, -0.9411764705882353, -0.00018662142137798707, -0.6764705882352942, -0.6568627450980392, 0.00011599403541641978, -0.8725490196078431, -0.8823529411764706, -0.00013019091567976901, -0.7745098039215687, -0.5686274509803921, -0.000217392118369786, -0.6862745098039216, -0.49019607843137253, -0.0002329377000015867, -0.4803921568627451, -0.7156862745098039, 8.897301659167883e-05, -0.6666666666666666, -0.9411764705882353, -0.00018307812246734118, -0.5686274509803921, -0.5392156862745098, -0.00017587306406680373, -0.4803921568627451, -0.5392156862745098, -7.982436083223405e-05, -0.27450980392156865, -0.7549019607843137, -1.3032351927556782e-06, -0.46078431372549017, -0.9705882352941176, -0.0002966477972981519, -0.3627450980392157, -0.5686274509803921, -0.0001691081377582934, -0.2647058823529412, -0.5392156862745098, 1.3367057298008898e-05, -0.029411764705882353, -0.7941176470588235, -0.00010943546078188846, -0.20588235294117646, -0.8921568627450981, -0.000264959236256002, -0.16666666666666666, -0.6078431372549019, -0.00017287042530256258, -0.0784313725490196, -0.5686274509803921, -5.224506434238523e-05]"
797,797,FIST,"[0.0, 0.0, 0.0, -0.36, 0.0, -0.0001433552708510888, -0.82, -0.3, -0.00015898237005217196, -1.0, -0.67, -0.00019436733797533633, -0.86, -0.91, -0.00018951306119902256, -0.68, -0.63, 0.00011410463601009724, -0.87, -0.84, -0.00013693956658585192, -0.77, -0.55, -0.00023037748411638859, -0.68, -0.49, -0.0002475841157172454, -0.49, -0.7, 9.457198902623531e-05, -0.67, -0.91, -0.00019043013453824643, -0.56, -0.52, -0.0001936541125212443, -0.46, -0.51, -9.884687140925053e-05, -0.28, -0.74, 1.05245376437324e-05, -0.47, -0.95, -0.00030108319595797186, -0.36, -0.55, -0.00018719490617854717, -0.25, -0.52, -5.573973761556772e-06, -0.04, -0.79, -9.065383114261749e-05, -0.22, -0.88, -0.00026192739606244685, -0.17, -0.61, -0.00017916357145054463, -0.08, -0.56, -5.9028859253658085e-05]"
798,798,FIST,"[0.0, 0.0, 0.0, -0.3469387755102041, 0.030612244897959183, -0.0001558343657996036, -0.8163265306122449, -0.25510204081632654, -0.00016404050559341315, -1.0, -0.6428571428571429, -0.0001818352860265911, -0.8469387755102041, -0.8673469387755102, -0.00015805734725558653, -0.6836734693877551, -0.6122448979591837, 8.198883208461546e-05, -0.8673469387755102, -0.7857142857142857, -0.0001543717046895868, -0.7653061224489796, -0.5, -0.0002482019409043511, -0.6836734693877551, -0.45918367346938777, -0.0002756013560166227, -0.47959183673469385, -0.6836734693877551, 7.450655325863417e-05, -0.6530612244897959, -0.8571428571428571, -0.00019791515948140516, -0.5510204081632653, -0.47959183673469385, -0.00020836771584822832, -0.46938775510204084, -0.47959183673469385, -0.00012876979916607255, -0.2653061224489796, -0.7244897959183674, 6.409948285898522e-06, -0.4489795918367347, -0.9183673469387755, -0.00028113042807628323, -0.3469387755102041, -0.5306122448979592, -0.00017107765499354034, -0.24489795918367346, -0.5, -6.067020041258525e-06, -0.030612244897959183, -0.7755102040816326, -8.114714199414683e-05, -0.20408163265306123, -0.8571428571428571, -0.00024237442747598417, -0.15306122448979592, -0.5714285714285714, -0.00016676439604516557, -0.07142857142857142, -0.5306122448979592, -5.9342328888609864e-05]"
799,799,FIST,"[0.0, 0.0, 0.0, -0.3711340206185567, 0.010309278350515464, -0.000126542624920167, -0.8247422680412371, -0.24742268041237114, -0.00012654407471097902, -1.0, -0.5979381443298969, -0.0001435344900788625, -0.8556701030927835, -0.8350515463917526, -0.00011778022366994715, -0.7216494845360825, -0.5773195876288659, 0.00014210343012503463, -0.9072164948453608, -0.7319587628865979, -8.514664225036616e-05, -0.7835051546391752, -0.44329896907216493, -0.00018252125646329697, -0.7010309278350515, -0.4020618556701031, -0.00021270887756150072, -0.5257731958762887, -0.6597938144329897, 0.0001231456294226987, -0.6907216494845361, -0.8350515463917526, -0.00013581758002938964, -0.5670103092783505, -0.4639175257731959, -0.00015793751851171843, -0.4948453608247423, -0.4639175257731959, -8.841820563224453e-05, -0.30927835051546393, -0.711340206185567, 4.493707692206241e-05, -0.4845360824742268, -0.8969072164948454, -0.00023118700873285504, -0.3711340206185567, -0.5154639175257731, -0.00013172286190924235, -0.26804123711340205, -0.4845360824742268, 2.6151503687184776e-05, -0.061855670103092786, -0.7628865979381443, -5.0495561700681156e-05, -0.23711340206185566, -0.8350515463917526, -0.00019878683403274727, -0.17525773195876287, -0.5567010309278351, -0.00012229341286653376, -0.08247422680412371, -0.5257731958762887, -1.3940244527766107e-05]"
800,800,FIST,"[0.0, 0.0, 0.0, -0.39361702127659576, 0.0, -0.00013690095375596791, -0.8297872340425532, -0.26595744680851063, -0.000153740573719695, -1.0, -0.6170212765957447, -0.0001874829652438577, -0.8404255319148937, -0.8404255319148937, -0.00018878497401854407, -0.6702127659574468, -0.6170212765957447, 9.708006152360416e-05, -0.851063829787234, -0.7978723404255319, -0.0001261890400257321, -0.7659574468085106, -0.5, -0.00022631251808580513, -0.6702127659574468, -0.425531914893617, -0.0002593200168371005, -0.4574468085106383, -0.6914893617021277, 7.515306227297912e-05, -0.6382978723404256, -0.851063829787234, -0.00017842024545490056, -0.5531914893617021, -0.48936170212765956, -0.00020481152955925794, -0.43617021276595747, -0.44680851063829785, -0.00014254617544968659, -0.24468085106382978, -0.723404255319149, -2.943510826891357e-06, -0.425531914893617, -0.8936170212765957, -0.00026106543423417346, -0.35106382978723405, -0.5319148936170213, -0.00016641672602129057, -0.24468085106382978, -0.46808510638297873, -1.8601069737776904e-05, 0.0, -0.7446808510638298, -9.939262069373002e-05, -0.19148936170212766, -0.8297872340425532, -0.0002317379080211667, -0.1595744680851064, -0.5638297872340425, -0.0001499557580379534, -0.07446808510638298, -0.5, -4.340577772092893e-05]"
801,801,FIST,"[0.0, 0.0, 0.0, -0.4175824175824176, -0.01098901098901099, -9.569351981620277e-05, -0.8351648351648352, -0.27472527472527475, -9.729530253571533e-05, -1.0, -0.6153846153846154, -0.0001291551621142724, -0.8681318681318682, -0.8571428571428571, -0.00013132679143768155, -0.6593406593406593, -0.6153846153846154, 0.00016759904776309808, -0.8571428571428571, -0.7912087912087912, -5.84084913199164e-05, -0.7802197802197802, -0.4945054945054945, -0.0001627119323610349, -0.6813186813186813, -0.4065934065934066, -0.00019034666797935373, -0.45054945054945056, -0.6813186813186813, 0.00012717164479123303, -0.6483516483516484, -0.8901098901098901, -0.00013176715350076456, -0.5604395604395604, -0.5054945054945055, -0.00016663508265218958, -0.43956043956043955, -0.45054945054945056, -9.847556456423132e-05, -0.21978021978021978, -0.7252747252747253, 3.154185651104464e-05, -0.42857142857142855, -0.9340659340659341, -0.0002463716567445987, -0.3516483516483517, -0.5494505494505495, -0.00015658373771123898, -0.21978021978021978, -0.4725274725274725, 4.273731290852963e-06, 0.04395604395604396, -0.7582417582417582, -7.663801006063065e-05, -0.17582417582417584, -0.8901098901098901, -0.00022164608628858642, -0.14285714285714285, -0.6153846153846154, -0.0001330374877268541, -0.04395604395604396, -0.5384615384615384, -1.0568409893406939e-05]"
802,802,FIST,"[0.0, 0.0, 0.0, -0.42528735632183906, -0.04597701149425287, -8.710255040133736e-05, -0.8505747126436781, -0.2988505747126437, -8.888407949529075e-05, -1.0, -0.6551724137931034, -0.0001228547019909639, -0.8505747126436781, -0.9080459770114943, -0.00012728381523926282, -0.6436781609195402, -0.6551724137931034, 0.00016765962122715152, -0.8735632183908046, -0.8160919540229885, -6.502731507151205e-05, -0.8045977011494253, -0.5287356321839081, -0.00017083597002143746, -0.7011494252873564, -0.4482758620689655, -0.00019759732081072682, -0.4367816091954023, -0.7241379310344828, 0.00012629663114789659, -0.6551724137931034, -0.9195402298850575, -0.00013543214913200286, -0.5517241379310345, -0.5402298850574713, -0.00016407764042373961, -0.42528735632183906, -0.4827586206896552, -9.020967266468395e-05, -0.19540229885057472, -0.7586206896551724, 2.988984886642931e-05, -0.42528735632183906, -0.9885057471264368, -0.0002567776892766656, -0.3448275862068966, -0.5862068965517241, -0.00016149135763403243, -0.19540229885057472, -0.4942528735632184, 8.909781978994442e-06, 0.08045977011494253, -0.7931034482758621, -7.699496002332146e-05, -0.16091954022988506, -0.9540229885057471, -0.00022876416993337714, -0.13793103448275862, -0.6781609195402298, -0.000135809206316436, -0.022988505747126436, -0.5747126436781609, -5.9011412831515715e-06]"
803,803,FIST,"[0.0, 0.0, 0.0, -0.42045454545454547, -0.03409090909090909, -9.958232611689317e-05, -0.8409090909090909, -0.3068181818181818, -0.00010523707337610362, -0.9886363636363636, -0.6590909090909091, -0.000141400657027966, -0.8181818181818182, -0.8863636363636364, -0.00014630910799178827, -0.6136363636363636, -0.6704545454545454, 0.00016170656153491336, -0.8295454545454546, -0.8295454545454546, -7.238045214692916e-05, -0.75, -0.5454545454545454, -0.00018455037705871808, -0.6477272727272727, -0.45454545454545453, -0.00021552392224968096, -0.3977272727272727, -0.7272727272727273, 0.00012821863589028806, -0.625, -0.9204545454545454, -0.0001371317812590498, -0.5340909090909091, -0.5340909090909091, -0.00017079473204843637, -0.38636363636363635, -0.4659090909090909, -9.764010580358796e-05, -0.1590909090909091, -0.7613636363636364, 3.802757184765617e-05, -0.4090909090909091, -1.0, -0.00024230638885634127, -0.32954545454545453, -0.5909090909090909, -0.0001499328312135617, -0.18181818181818182, -0.48863636363636365, 1.9260724800124702e-05, 0.11363636363636363, -0.7840909090909091, -6.484181923385987e-05, -0.13636363636363635, -0.9431818181818182, -0.0002072797066542297, -0.13636363636363635, -0.6704545454545454, -0.00011867213175649609, -0.022727272727272728, -0.5681818181818182, 6.851925027846888e-06]"
804,804,FIST,"[0.0, 0.0, 0.0, -0.4069767441860465, -0.05813953488372093, -0.00013592416533040355, -0.8488372093023255, -0.36046511627906974, -0.0001616256470060894, -1.0, -0.7093023255813954, -0.00020183752425024585, -0.8488372093023255, -0.9534883720930233, -0.0002017314401113978, -0.6511627906976745, -0.7441860465116279, 4.8794624852137027e-05, -0.8604651162790697, -0.872093023255814, -0.00021864930453524943, -0.7674418604651163, -0.5465116279069767, -0.00032272408244058055, -0.6627906976744186, -0.47674418604651164, -0.0003457518344685357, -0.4186046511627907, -0.813953488372093, 2.21405423176055e-05, -0.6395348837209303, -0.9534883720930233, -0.0002628669842714755, -0.5348837209302325, -0.5581395348837209, -0.00026278728038602007, -0.3953488372093023, -0.5348837209302325, -0.00017098339213717726, -0.1511627906976744, -0.8372093023255814, -6.25968343713524e-05, -0.37209302325581395, -1.0, -0.00035133656443387876, -0.3023255813953488, -0.6046511627906976, -0.00022037324759685627, -0.16279069767441862, -0.5697674418604651, -3.626146856098584e-05, 0.13953488372093023, -0.8488372093023255, -0.00016478640421368264, -0.08139534883720931, -0.9883720930232558, -0.0003147126940430865, -0.06976744186046512, -0.7093023255813954, -0.00021146638171453717, 0.03488372093023256, -0.6511627906976745, -7.954356438035099e-05]"
805,805,FIST,"[0.0, 0.0, 0.0, -0.36666666666666664, 0.0, -0.00018275655762573076, -0.8222222222222222, -0.3, -0.00022566093295368875, -1.0, -0.6444444444444445, -0.00027009766505380463, -0.9222222222222223, -0.9111111111111111, -0.00026691307994610727, -0.6888888888888889, -0.7, 7.324430543399608e-06, -0.8555555555555555, -0.9, -0.00027401389717611994, -0.7555555555555555, -0.5777777777777777, -0.00038062117122497814, -0.6777777777777778, -0.4777777777777778, -0.0004014669851086536, -0.4444444444444444, -0.7666666666666667, 1.9623076740218593e-06, -0.6222222222222222, -0.9222222222222223, -0.000286936411820054, -0.5333333333333333, -0.5444444444444444, -0.00029333136932273697, -0.45555555555555555, -0.5333333333333333, -0.00021195778372771202, -0.17777777777777778, -0.8, -6.715688293562986e-05, -0.35555555555555557, -0.9555555555555556, -0.0003544114360168907, -0.28888888888888886, -0.5888888888888889, -0.00023031030220674136, -0.2111111111111111, -0.5666666666666667, -6.069034294505905e-05, 0.1, -0.8222222222222222, -0.00015773960863106772, -0.07777777777777778, -0.9111111111111111, -0.00030921023295541595, -0.06666666666666667, -0.6555555555555556, -0.0002181682565763923, 0.011111111111111112, -0.6222222222222222, -0.00010053419568028706]"
